Date,Open,High,Low,Last,Close,Turnover,Trades
2020-11-24,843.9,857.4,835.35,841.0,840.5,717840573730000.0,169850.0
2020-11-25,840.5,846.0,822.5,825.0,824.7,465132478735000.06,124023.0
2020-11-26,824.1,845.0,819.6,841.2,842.05,702138307375000.0,138751.0
2020-11-27,842.0,847.8,814.35,823.15,822.1,969892652975000.0,154427.0
2020-12-01,824.0,835.7,815.1,835.0,834.1,667222749975000.0,170411.0
2020-12-02,836.15,847.45,831.3,844.0,843.15,592706792740000.0,174376.0
2020-12-03,848.5,864.0,843.3,862.05,862.2,826124136120000.0,149310.0
2020-12-04,866.0,867.85,854.45,858.0,858.5,479964124139999.94,147987.0
2020-12-07,858.0,859.95,850.4,855.0,855.3,453956011305000.0,83690.0
2020-12-08,859.0,875.7,856.0,863.2,863.8,755023841120000.0,190746.0
2020-12-09,866.1,880.0,864.1,871.35,870.55,520488908650000.0,122920.0
2020-12-10,870.55,877.8,865.0,869.5,866.75,403799603380000.0,98691.0
2020-12-11,871.0,881.8,855.2,865.15,862.25,489060809264999.94,123619.0
2020-12-14,866.1,875.65,858.1,873.7,873.0,445780915810000.06,114180.0
2020-12-15,874.7,889.0,870.0,885.1,886.0,664764210780000.0,144698.0
2020-12-16,886.25,892.0,878.45,882.0,885.05,387009202385000.0,105667.0
2020-12-17,887.0,887.0,877.0,878.0,879.35,429016995500000.0,133920.0
2020-12-18,894.75,905.0,886.65,890.35,890.65,1038078284500000.0,196000.0
2020-12-21,886.65,910.5,850.0,872.0,870.45,792108259625000.0,201257.0
2020-12-22,879.15,919.25,872.0,917.0,913.8,915418607765000.0,196248.0
2020-12-23,920.0,935.0,914.8,921.9,922.6,992173558065000.0,176400.0
2020-12-24,927.95,928.25,910.7,917.0,919.35,403576867840000.0,85401.0
2020-12-28,925.0,927.5,913.5,922.7,921.8,357847999820000.0,88769.0
2020-12-29,929.0,945.0,925.25,936.0,935.9,633163787085000.0,121535.0
2020-12-30,938.0,950.0,931.0,941.15,940.7,600543704205000.0,129019.0
2020-12-31,939.05,949.85,935.0,946.4,946.15,326788941930000.0,63219.0
2021-01-01,942.0,955.5,942.0,950.25,950.5,298771251810000.0,52922.0
2021-01-04,959.0,984.7,952.65,978.3,980.4,509452321089999.94,96212.0
2021-01-05,967.2,995.8,967.2,992.5,991.35,704317017650000.0,121058.0
2021-01-06,997.9,998.0,966.1,976.0,978.2,590566806815000.0,142578.0
2021-01-07,988.0,988.2,959.4,963.9,962.55,510164245464999.94,104038.0
2021-01-08,974.9,1003.5,970.0,994.15,994.65,792773697875000.0,112810.0
2021-01-11,1015.0,1059.05,1008.0,1053.25,1055.1,1383875159430000.0,259727.0
2021-01-12,1052.0,1065.05,1038.7,1064.0,1062.1,703050220205000.0,183794.0
2021-01-13,1064.0,1067.0,1041.0,1057.0,1055.95,705524442980000.0,139957.0
2021-01-14,1049.0,1049.0,1006.6,1031.0,1027.7,1541908864725000.0,349280.0
2021-01-15,1047.65,1052.85,984.0,989.0,989.8,2400269748925000.0,463474.0
2021-01-18,1000.0,1004.95,976.9,978.1,981.5,1281924055490000.0,256612.0
2021-01-19,988.0,997.0,979.35,987.0,983.85,629834681315000.0,168528.0
2021-01-20,991.75,1009.65,987.55,997.5,999.25,745288778300000.0,153672.0
2021-01-21,1009.0,1020.0,982.95,991.5,993.3,889272637360000.0,185089.0
2021-01-22,991.7,1004.0,981.4,985.95,985.8,532568921260000.06,182218.0
2021-01-25,997.0,997.0,941.0,948.0,947.5,747314466695000.0,325690.0
2021-01-27,952.1,963.25,942.5,957.4,955.5,719696651755000.0,247705.0
2021-01-28,948.8,952.4,930.1,932.0,933.95,655044643455000.0,191909.0
2021-01-29,941.0,949.5,909.5,914.5,914.0,713671419285000.0,160581.0
2021-02-01,919.0,933.75,896.35,932.1,928.35,791868153335000.0,208551.0
2021-02-02,947.0,963.0,935.55,956.1,954.65,729601360545000.0,152162.0
2021-02-03,966.0,973.3,952.55,961.95,959.9,613116275805000.0,142811.0
2021-02-04,964.7,970.45,950.15,957.0,957.65,443599688705000.0,129604.0
2021-02-05,960.8,963.9,940.05,947.85,946.15,439602661325000.0,104547.0
2021-02-08,955.0,964.4,941.35,959.5,957.75,621031501000000.0,172264.0
2021-02-09,965.0,981.9,946.6,955.0,951.6,730279083905000.0,147283.0
2021-02-10,955.05,965.1,946.15,960.7,959.45,468084047820000.0,113186.0
2021-02-11,959.45,972.5,953.05,972.0,970.4,361423942225000.0,107544.0
2021-02-12,975.0,986.5,957.6,962.8,960.4,783912873895000.0,152352.0
2021-02-15,970.0,971.25,950.1,955.8,954.65,444395401714999.94,196711.0
2021-02-16,957.0,962.25,944.1,953.2,952.3,312072972175000.0,100939.0
2021-02-17,952.0,958.4,941.0,943.0,943.2,344988749630000.0,98699.0
2021-02-18,944.0,956.75,938.35,950.0,948.1,486235603100000.0,160532.0
2021-02-19,950.0,958.0,944.45,949.9,950.15,522993778250000.0,127863.0
2021-02-22,949.5,951.45,916.05,918.6,920.15,469178061025000.0,154368.0
2021-02-23,924.0,930.0,906.55,911.45,909.95,542323891880000.0,154991.0
2021-02-24,918.0,919.45,905.5,913.0,916.0,313851239550000.0,97531.0
2021-02-25,925.9,934.05,922.15,931.8,929.25,579617259250000.0,203430.0
2021-02-26,908.0,925.0,905.1,911.0,909.45,840949027250000.0,215577.0
2021-03-01,916.0,934.45,915.65,931.0,930.35,501564959060000.06,133976.0
2021-03-02,933.85,957.9,928.6,952.0,953.75,634887263650000.0,141499.0
2021-03-03,965.0,968.0,947.0,963.35,965.25,551180574225000.0,123910.0
2021-03-04,952.0,969.9,951.35,960.25,958.0,602667680975000.0,140258.0
2021-03-05,956.1,972.0,936.3,943.75,941.5,574226310490000.0,122836.0
2021-03-08,952.5,973.0,944.0,964.1,961.9,540835744039999.94,112495.0
2021-03-09,964.1,976.9,949.1,976.1,973.15,524694717085000.06,142977.0
2021-03-10,985.7,995.1,979.7,987.0,988.5,760471657390000.0,183049.0
2021-03-12,988.5,1002.8,973.6,980.0,979.25,637877971190000.0,189085.0
2021-03-15,977.5,994.35,967.35,992.85,992.35,525430604235000.06,141690.0
2021-03-16,993.0,1018.8,990.45,1008.05,1007.25,816679867825000.0,180173.0
2021-03-17,1012.0,1023.9,982.7,990.5,987.45,679812299600000.0,166390.0
2021-03-18,995.0,999.75,932.4,953.15,947.75,798390638240000.0,187399.0
2021-03-19,950.0,969.0,937.7,962.0,960.45,863639780800000.0,173072.0
2021-03-22,960.45,982.45,944.6,977.05,978.75,459031909939999.94,118618.0
2021-03-23,983.65,992.9,971.8,981.0,980.85,506642107855000.0,135696.0
2021-03-24,971.05,984.75,965.8,974.55,975.65,378617905165000.0,88387.0
2021-03-25,970.0,974.5,950.0,962.0,957.05,470982857964999.94,110892.0
2021-03-26,965.0,975.0,953.8,960.0,958.55,411227242560000.0,96782.0
2021-03-30,965.0,1000.8,964.45,995.1,995.8,539955143264999.94,121367.0
2021-03-31,1000.0,1000.0,978.65,984.1,982.65,439492251945000.0,91412.0
2021-04-01,992.0,1013.5,990.6,1000.6,1002.6,529202910500000.0,97439.0
