Date,Open,High,Low,Last,Close,Turnover,Trades
2022-06-23,2105.0,2128.0,2080.0,2114.2,2110.35,216236006440000.0,36051
2022-06-24,2121.0,2168.0,2108.6,2154.95,2161.45,247417103819999.97,33693
2022-06-27,2189.0,2211.0,2169.35,2182.0,2181.6,263157008330000.03,37716
2022-06-28,2170.0,2210.25,2160.0,2207.0,2204.6,280274475094999.97,37963
2022-06-29,2185.0,2247.8,2177.2,2211.0,2220.1,374801661650000.0,52274
2022-06-30,2220.0,2248.5,2180.5,2190.0,2190.9,347253912560000.0,46645
2022-07-01,2189.9,2242.0,2138.25,2229.25,2232.2,469558154060000.06,47117
2022-07-04,2232.2,2277.0,2228.35,2260.9,2261.85,356911723310000.0,45778
2022-07-05,2264.0,2290.7,2238.0,2243.65,2246.45,307366043595000.0,39354
2022-07-06,2245.0,2277.0,2236.5,2269.0,2272.85,236512736285000.0,25604
2022-07-07,2280.0,2294.95,2256.0,2274.85,2274.3,215124993700000.0,28623
2022-07-08,2286.0,2303.6,2263.9,2297.0,2293.05,205331417235000.0,23635
2022-07-11,2293.05,2384.6,2291.05,2364.5,2373.25,461456022355000.0,65448
2022-07-12,2364.4,2389.8,2350.15,2359.5,2365.65,302118681165000.0,47448
2022-07-13,2373.5,2384.65,2333.7,2353.1,2353.5,231509989665000.0,37511
2022-07-14,2365.0,2404.0,2336.5,2394.0,2383.1,220967906535000.0,34681
2022-07-15,2414.5,2422.95,2377.0,2401.0,2405.25,280864035100000.0,40288
2022-07-18,2424.0,2441.85,2406.05,2426.6,2423.6,227188027935000.0,33675
2022-07-19,2406.95,2459.3,2405.0,2445.0,2451.3,205485363075000.0,34038
2022-07-20,2462.0,2472.8,2444.0,2446.0,2451.1,170393083515000.0,26569
2022-07-21,2453.8,2498.95,2451.25,2495.0,2495.5,326655641155000.0,40031
2022-07-22,2505.5,2514.05,2483.1,2498.9,2499.4,208453822250000.0,31012
2022-07-25,2505.0,2562.15,2500.0,2549.9,2550.6,309665464420000.0,44274
2022-07-26,2555.0,2568.6,2533.0,2551.0,2559.7,220760185325000.0,33126
2022-07-27,2560.0,2572.5,2528.0,2546.4,2548.7,243457747700000.0,30742
2022-07-28,2559.9,2565.65,2531.6,2553.0,2550.4,193745369555000.0,23183
2022-07-29,2565.0,2622.0,2560.0,2565.9,2569.2,286273593615000.0,37483
2022-08-01,2575.85,2669.4,2569.2,2655.0,2660.15,332815472705000.0,40581
2022-08-02,2660.0,2697.0,2640.0,2675.0,2683.65,293485705460000.0,40748
2022-08-03,2685.0,2717.0,2671.2,2714.45,2711.4,219824688085000.0,32287
2022-08-04,2725.0,2743.9,2684.25,2721.0,2723.6,332966455170000.0,48196
2022-08-05,2760.0,2767.65,2685.0,2686.05,2698.4,444949351025000.0,75799
2022-08-08,2700.0,2807.65,2695.65,2791.0,2791.9,435924769235000.06,53583
2022-08-10,2801.75,2834.9,2781.55,2826.0,2827.2,366885959310000.0,44657
2022-08-11,2841.0,2848.4,2815.1,2837.4,2834.05,277417005850000.0,32142
2022-08-12,2840.0,2871.15,2834.05,2868.0,2864.55,240980651419999.97,33127
2022-08-16,2879.0,2986.0,2871.0,2979.0,2975.85,579614291540000.0,71617
2022-08-17,2986.0,3028.55,2980.0,3005.0,3008.65,454110764945000.0,57147
2022-08-18,3005.0,3186.0,3004.0,3157.75,3153.65,1090427714515000.0,122950
2022-08-19,3178.0,3258.9,3075.25,3127.0,3130.2,1939195123455000.0,229717
2022-08-22,3134.0,3191.8,3029.2,3056.65,3051.6,1083242601804999.9,139398
2022-08-23,3032.65,3074.0,2927.4,3038.7,3030.65,1255515803870000.0,157211
2022-08-24,3038.0,3153.0,2986.0,3151.4,3134.65,1063061185504999.9,132308
2022-08-25,3167.0,3177.8,3055.7,3060.1,3066.35,969340553750000.0,113931
2022-08-26,3080.0,3172.95,3078.0,3148.5,3139.55,908625428785000.0,100125
2022-08-29,3055.0,3166.45,3037.85,3145.0,3142.6,601372839080000.0,78701
2022-08-30,3165.0,3263.1,3161.0,3192.6,3194.35,1410384695890000.0,119357
2022-09-01,3200.0,3245.0,3184.4,3237.0,3233.25,604794259980000.0,69275
2022-09-02,3261.0,3369.4,3225.0,3352.0,3355.8,1602139603140000.0,183660
2022-09-05,3374.1,3431.8,3313.0,3350.0,3346.55,1243619088055000.0,146740
2022-09-06,3370.0,3447.6,3355.0,3436.0,3435.8,880513360350000.0,108547
2022-09-07,3435.8,3487.95,3406.1,3474.5,3473.75,756679359280000.0,86977
2022-09-08,3499.0,3501.5,3450.0,3462.5,3462.8,541467191395000.0,52110
2022-09-09,3479.0,3507.95,3415.15,3450.0,3451.2,559801481400000.0,66777
2022-09-12,3465.0,3495.5,3457.9,3465.0,3463.8,572089170860000.0,43847
2022-09-13,3478.0,3568.9,3421.3,3560.1,3555.8,1219195817645000.0,122343
2022-09-14,3518.0,3608.0,3511.0,3573.0,3572.1,980184166335000.0,94965
2022-09-15,3590.0,3767.95,3575.0,3750.6,3748.7,1734778816215000.2,155826
2022-09-16,3755.0,3866.95,3614.6,3705.0,3702.2,2127699093155000.0,210607
2022-09-19,3718.95,3801.95,3680.75,3780.5,3778.65,1163565008565000.0,120209
2022-09-20,3819.0,3885.0,3812.0,3819.0,3834.55,1284032417130000.0,116980
2022-09-21,3837.65,3862.8,3571.25,3640.0,3640.1,2244933147225000.0,227558
2022-09-22,3639.0,3735.95,3608.05,3725.0,3716.3,1287450172450000.0,134542
2022-09-23,3732.0,3737.9,3655.0,3663.0,3674.3,1109613027560000.0,104208
2022-09-26,3646.3,3658.0,3532.0,3561.95,3586.2,1124214595785000.0,122902
2022-09-27,3596.0,3629.55,3485.85,3566.0,3559.1,1261134978505000.0,121229
2022-09-28,3528.0,3596.95,3503.0,3540.0,3548.75,803417359980000.0,76568
2022-09-29,3583.5,3664.75,3443.6,3456.0,3470.7,5263927320270000.0,154930
2022-09-30,3447.95,3523.8,3371.1,3440.0,3455.75,1489451605665000.0,143905
2022-10-03,3440.0,3460.05,3110.2,3164.75,3157.3,2455207564215000.0,242309
2022-10-04,3230.0,3291.2,3125.0,3229.0,3237.7,1822436214900000.0,206194
2022-10-06,3270.0,3318.8,3208.05,3287.0,3285.0,930326996270000.1,106184
2022-10-07,3280.0,3310.95,3228.15,3279.0,3277.6,631138391790000.0,65403
2022-10-10,3234.0,3278.75,3214.35,3253.0,3246.25,517060752410000.06,64438
2022-10-11,3257.55,3338.0,3249.0,3274.0,3273.95,839555219450000.0,98321
2022-10-12,3297.0,3297.0,3145.0,3228.0,3223.65,953529772945000.1,123910
2022-10-13,3218.0,3262.8,3189.0,3228.0,3233.65,593730801825000.0,67694
2022-10-14,3272.0,3305.0,3194.85,3201.0,3209.5,435968864725000.0,50469
2022-10-17,3211.0,3235.0,3136.1,3225.0,3212.6,635042587650000.0,65568
2022-10-18,3249.0,3298.0,3226.1,3289.0,3284.3,534475285660000.06,51032
2022-10-19,3300.0,3310.0,3259.65,3277.0,3277.25,459430161189999.94,45073
2022-10-20,3260.0,3365.0,3245.0,3361.05,3357.1,731681104015000.0,66573
2022-10-21,3374.9,3382.0,3287.0,3309.75,3311.9,373836984015000.0,41865
2022-10-24,3325.0,3340.1,3287.4,3320.0,3309.8,82356472435000.0,9916
2022-10-25,3321.95,3345.0,3294.0,3295.05,3300.5,291360800995000.0,35025
2022-10-27,3319.85,3355.0,3297.0,3320.0,3325.0,367780105020000.0,37985
2022-10-28,3322.0,3387.95,3297.65,3325.0,3323.3,441718716420000.0,48185
2022-10-31,3339.95,3360.0,3326.1,3350.0,3347.45,192493241740000.0,30283
2022-11-01,3361.9,3607.45,3352.0,3579.8,3575.7,1546078348230000.0,162903
2022-11-02,3580.0,3625.15,3526.0,3570.5,3580.7,906188264250000.0,103751
2022-11-03,3550.0,3614.7,3542.45,3590.0,3590.4,457553225955000.0,56803
2022-11-04,3642.0,3849.8,3566.75,3825.9,3833.25,2281236321310000.0,251172
2022-11-07,3852.45,4013.7,3820.0,3953.35,3960.6,2360648122800000.0,261119
2022-11-09,3977.0,4048.0,3943.05,3982.6,3997.2,1495784323485000.0,148664
2022-11-10,3995.0,4030.0,3962.15,3999.0,3992.25,924924752585000.0,94415
2022-11-11,4040.0,4048.95,3975.15,4006.0,4008.85,592775065285000.0,69136
2022-11-14,3999.0,4078.0,3990.0,4024.1,4022.55,727606017875000.0,76145
2022-11-15,4025.05,4065.0,4022.0,4064.95,4057.8,430722403845000.0,49890
2022-11-16,4057.3,4096.0,3863.55,3975.0,3956.6,1217783112765000.0,120771
2022-11-17,3970.0,4033.0,3900.0,4017.0,4018.15,901129087710000.0,100741
2022-11-18,4028.35,4043.0,3984.0,4020.0,4019.8,578248347135000.0,61375
2022-11-21,4019.95,4019.95,3921.95,3999.5,4001.85,593649008100000.0,63301
2022-11-22,4001.85,4056.0,3988.0,4034.9,4034.0,687411753690000.0,61621
2022-11-23,4050.0,4061.85,3873.0,3897.0,3903.3,1130833933355000.0,119633
2022-11-24,3910.0,3935.0,3821.0,3930.0,3921.1,1086161071995000.1,111478
2022-11-25,3929.0,3949.9,3845.3,3900.05,3901.1,976220348225000.0,91106
2022-11-28,3899.4,3925.0,3871.4,3884.45,3886.15,436558766305000.0,42474
2022-11-29,3885.0,3915.0,3864.05,3870.0,3878.4,588576538225000.0,46398
2022-11-30,3897.8,3939.9,3867.0,3924.7,3917.9,768476446870000.0,62047
2022-12-01,3937.5,3944.95,3902.45,3907.4,3915.1,370909083350000.0,35157
2022-12-02,3905.0,3963.8,3885.0,3915.0,3922.5,509110102910000.06,53440
2022-12-05,3928.9,3939.0,3810.05,3930.2,3930.4,927167296750000.0,88778
2022-12-06,3920.0,4057.0,3909.0,4026.0,4031.8,1188931709590000.0,121859
2022-12-07,4031.0,4057.9,3984.55,3998.0,3999.3,505031878885000.06,63713
2022-12-08,4010.0,4045.0,4003.35,4023.35,4025.0,360467525330000.0,43843
2022-12-09,4044.0,4094.0,3941.5,3995.6,3996.8,856237722460000.0,79946
2022-12-12,3997.0,4031.9,3968.75,4010.15,4016.7,321694598515000.0,38510
2022-12-13,4027.8,4072.0,4011.6,4060.0,4060.2,491953538764999.94,47587
2022-12-14,4076.0,4092.05,4040.0,4049.0,4055.8,453321191770000.0,42940
2022-12-15,4055.8,4073.05,4025.0,4025.25,4043.75,350953071780000.0,37452
2022-12-16,4018.9,4047.9,3944.05,3983.0,3980.8,638378549865000.0,55399
2022-12-19,3988.0,4104.0,3971.45,4101.0,4075.3,662396721730000.0,53127
2022-12-20,4095.0,4172.0,4066.4,4165.0,4165.3,1558675614030000.0,131294
2022-12-21,4175.0,4190.0,3883.25,3909.0,3901.95,1436194052235000.0,167340
2022-12-22,3948.0,3948.0,3817.05,3856.0,3868.55,1116481949685000.0,134348
2022-12-23,3822.0,3848.0,3616.8,3650.05,3642.2,1132606520365000.0,140276
2022-12-26,3653.0,3744.9,3620.0,3709.0,3716.75,802570474875000.0,99922
2022-12-27,3732.45,3797.9,3695.05,3767.15,3769.65,675164294135000.0,72966
2022-12-28,3756.05,3825.0,3745.0,3797.95,3797.7,521527822950000.0,58991
2022-12-29,3790.0,3825.0,3748.1,3815.35,3810.6,580612486615000.0,67660
2022-12-30,3829.7,3898.0,3822.05,3850.0,3858.35,589855826220000.0,59598
2023-01-02,3870.0,3874.0,3822.55,3843.0,3841.2,355173387375000.0,42124
2023-01-03,3841.9,3852.85,3791.0,3828.1,3830.95,306440398715000.0,38042
2023-01-04,3839.0,3874.95,3803.6,3822.0,3827.05,394264914695000.0,47586
2023-01-05,3827.05,3842.4,3756.9,3839.0,3829.8,380200916160000.0,49242
2023-01-06,3829.0,3868.25,3797.05,3824.0,3824.25,349748546555000.0,44367
2023-01-09,3843.0,3880.0,3811.25,3853.0,3855.3,290328108900000.0,42423
2023-01-10,3859.0,3862.05,3555.0,3636.85,3646.9,1320417522725000.0,161278
2023-01-11,3660.0,3664.5,3560.1,3635.0,3635.8,805279708685000.0,104118
2023-01-12,3642.5,3679.0,3612.0,3641.75,3647.2,437201961345000.0,61175
2023-01-13,3651.2,3736.05,3642.2,3720.0,3721.15,504049279050000.0,71398
2023-01-16,3720.0,3739.95,3600.0,3621.0,3619.8,678003226600000.0,81657
2023-01-17,3620.0,3649.6,3560.2,3640.0,3639.35,603184931275000.0,75220
2023-01-18,3648.0,3648.0,3527.1,3584.9,3596.7,1311243242350000.0,123459
2023-01-19,3470.0,3537.7,3426.7,3458.0,3463.55,1281998817670000.0,153420
2023-01-20,3450.0,3477.35,3440.95,3451.0,3456.15,521993146689999.94,55259
2023-01-23,3443.05,3460.0,3412.55,3439.5,3436.35,334880091595000.0,45252
2023-01-24,3447.45,3508.0,3430.0,3441.0,3442.0,525083298964999.94,62403
2023-01-25,3422.0,3428.0,3315.0,3405.0,3388.95,1243319476125000.0,114072
2023-01-27,3335.0,3346.5,2712.0,2768.5,2761.45,4444597963619999.5,562994
2023-01-30,2850.0,3037.55,2665.0,2869.85,2892.85,6002494553625000.0,907742
2023-01-31,2980.0,3073.6,2906.0,2948.0,2973.9,3452806498440000.0,497618
2023-02-01,2995.0,3010.75,1941.2,2179.75,2135.35,3435717214905000.0,566482
2023-02-02,2348.85,2348.85,1494.75,1565.3,1565.25,6300769268180000.0,1563346
2023-02-03,1490.0,1679.9,1017.45,1531.0,1586.8,5946153270905000.0,1704970
2023-02-06,1575.0,1615.0,1435.2,1554.3,1572.7,2973285374155000.0,911312
2023-02-07,1571.0,1962.7,1525.6,1813.0,1802.95,3385652919855000.0,809538
2023-02-08,1869.85,2222.15,1840.85,2220.0,2164.25,3879151282560000.0,861666
2023-02-09,2168.0,2168.0,1731.4,1922.0,1925.7,3606111639094999.5,829391
2023-02-10,1769.0,1990.0,1733.15,1853.0,1846.95,2143818167875000.0,539738
2023-02-13,1850.0,1921.7,1662.25,1706.0,1717.65,2140574407009999.8,617527
2023-02-14,1735.0,1889.0,1611.35,1750.0,1749.7,2531726546945000.0,687240
2023-02-15,1780.0,1824.4,1750.0,1772.0,1779.1,1365558664950000.0,385669
2023-02-16,1820.0,1874.95,1790.0,1796.85,1796.6,1014500277650000.0,298112
2023-02-17,1800.0,1815.85,1703.2,1719.0,1722.7,942501518570000.1,282372
2023-02-20,1650.0,1685.0,1560.5,1613.0,1621.45,1098141697840000.0,334008
2023-02-21,1626.0,1644.45,1561.3,1563.9,1571.1,890740013615000.0,281877
2023-02-22,1535.0,1560.0,1381.2,1397.5,1404.85,1526618610880000.0,509088
2023-02-23,1380.0,1438.0,1350.0,1388.85,1382.65,1241709682845000.0,427592
2023-02-24,1410.0,1427.0,1261.6,1312.0,1315.65,1154250108615000.0,422968
